localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,cp
6609080000,PEHUAJO,6,BUENOS AIRES,609,PEHUAJÓ,80,0,6450
6154010000,CARLOS TEJEDOR,6,BUENOS AIRES,154,CARLOS TEJEDOR,10,0,1
6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,1895
6581040001,NECOCHEA,6,BUENOS AIRES,581,NECOCHEA,40,1,7631
6007080000,RIVERA,6,BUENOS AIRES,7,ADOLFO ALSINA,80,0,6441
6882050000,ZARATE,6,BUENOS AIRES,882,ZÁRATE,50,0,1212
26035060000,TREVELIN,26,CHUBUT,35,FUTALEUFÚ,60,0,9203
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1192
2001010006,SAN TELMO,2,CABA,1,COMUNA 1,10,6,C1150AAL
2009010002,MATADEROS,2,CABA,9,COMUNA 9,10,2,C1440EJR
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1405AAC
2010010001,FLORESTA,2,CABA,10,COMUNA 10,10,1,C1407DYC
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1426DAF
2010010001,FLORESTA,2,CABA,10,COMUNA 10,10,1,C1406FVN
14147350,VILLA PARQUE SANTA ANA (VILLA PARQUE SANTA ANA),14,CÓRDOBA,147,SANTA MARÍA,350,2,5187
26014020000,CHOLILA,26,CHUBUT,14,CUSHAMEN,20,0,9217
26021050000,RADA TILLY,26,CHUBUT,21,ESCALANTE,50,0,9001
26091020000,SARMIENTO,26,CHUBUT,91,SARMIENTO,20,0,9020
26084070000,RIO MAYO,26,CHUBUT,84,RÍO SENGUER,70,0,9030
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1005
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1416AKO
14147330,VILLA  LA BOLSA,14,CÓRDOBA,147,SANTA MARÍA,330,,5189
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1012
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1155
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1193
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1120
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1096
2007010001,FLORES,2,CABA,7,COMUNA 7,10,1,C1406DGM
2013010003,NUÑEZ,2,CABA,13,COMUNA 13,10,3,C1429ABA
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1124AAF
2004010004,PARQUE PATRICIOS,2,CABA,4,COMUNA 4,10,4,1260
6420040001,MAR DEL TUYU,6,BUENOS AIRES,420,LA COSTA,40,1,1
6091010009,RANELAGH,6,BUENOS AIRES,91,BERAZATEGUI,10,9,1
6408010001,HURLINGHAM,6,BUENOS AIRES,408,HURLINGHAM,10,1,0
6778020001,ALEJANDRO KORN,6,BUENOS AIRES,778,SAN VICENTE,20,1,1
6260010002,EL JAGÜEL,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,10,2,1842
6490010004,TEMPERLEY,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,4,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1013
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1256
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1035
2011010002,VILLA DEVOTO,2,CABA,11,COMUNA 11,10,2,C1419CHB
6427010005,ISIDRO CASANOVA,6,BUENOS AIRES,427,LA MATANZA,10,5,1
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1425AVF
2011010001,VILLA DEL PARQUE,2,CABA,11,COMUNA 11,10,1,C1417CVA
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,1414
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1229
6623100000,PERGAMINO,6,BUENOS AIRES,623,PERGAMINO,100,0,0
6833060000,ORENSE,6,BUENOS AIRES,833,TRES ARROYOS,60,0,7503
6427010006,LA TABLADA,6,BUENOS AIRES,427,LA MATANZA,10,6,1
6427010011,TAPIALES,6,BUENOS AIRES,427,LA MATANZA,10,11,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1208
6560010004,MORENO,6,BUENOS AIRES,560,MORENO,10,4,1
6756030,MARTÍNEZ,6,BUENOS AIRES,756,SAN ISIDRO,30,,0
6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,900
6427030,VILLA INSUPERABLE,6,BUENOS AIRES,427,LA MATANZA,30,,1
6371010006,VILLA BALLESTER,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,6,1
6679090,RIVADAVIA,6,BUENOS AIRES,679,RIVADAVIA,90,,6237
6252010007,MAQUINISTA F. SAVIO ESTE,6,BUENOS AIRES,252,ESCOBAR,10,7,0
2011010002,VILLA DEVOTO,2,CABA,11,COMUNA 11,10,2,C1419ICF
2001010002,MONSERRAT,2,CABA,1,COMUNA 1,10,2,C1095AAR
6568010001,CASTELAR,6,BUENOS AIRES,568,MORÓN,10,1,1
6427010014,VILLA LUZURIAGA,6,BUENOS AIRES,427,LA MATANZA,10,14,0
6371010021,VILLA MAIPU,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,21,1650
6408010001,HURLINGHAM,6,BUENOS AIRES,408,HURLINGHAM,10,1,1
6056010001,BAHIA BLANCA,6,BUENOS AIRES,56,BAHÍA BLANCA,10,1,1373
6371010003,CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,3,1
6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,1882
6098010004,BERISSO,6,BUENOS AIRES,98,BERISSO,10,4,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1100
6049030000,CACHARI,6,BUENOS AIRES,49,AZUL,30,0,7214
6476030000,LOBERIA,6,BUENOS AIRES,476,LOBERÍA,30,0,1
6270010004,JOSE MARIA EZEIZA,6,BUENOS AIRES,270,EZEIZA,10,4,1804
6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,1,1826
6427010011,TAPIALES,6,BUENOS AIRES,427,LA MATANZA,10,11,1768
6070010000,BARADERO,6,BUENOS AIRES,70,BARADERO,10,0,1
2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,C1048AAC
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1115
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1426BOB
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1055
6868020000,VILLA GESELL,6,BUENOS AIRES,868,VILLA GESELL,20,0,1
6875070000,PEDRO LURO,6,BUENOS AIRES,875,VILLARINO,70,0,1
6427010008,RAFAEL CASTILLO,6,BUENOS AIRES,427,LA MATANZA,10,8,1
6420020005,SAN BERNARDO,6,BUENOS AIRES,420,LA COSTA,20,5,7111
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1186
6560010003,LA REJA,6,BUENOS AIRES,560,MORENO,10,3,1
6252010001,BELEN DE ESCOBAR,6,BUENOS AIRES,252,ESCOBAR,10,1,1
6840010004,CIUDADELA,6,BUENOS AIRES,840,TRES DE FEBRERO,10,4,1
6252010007,MAQUINISTA F. SAVIO ESTE,6,BUENOS AIRES,252,ESCOBAR,10,7,1
6707040000,DEL CARRIL,6,BUENOS AIRES,707,SALADILLO,40,0,7265
6826040000,30 DE AGOSTO,6,BUENOS AIRES,826,TRENQUE LAUQUEN,40,0,6405
6058030,EZPELETA,6,BUENOS AIRES,58,QUILMES,30,,0
6274010002,ESTANISLAO SEVERO ZEBALLOS,6,BUENOS AIRES,274,FLORENCIO VARELA,10,2,1888
6763050001,CAMPOS SALLES,6,BUENOS AIRES,763,SAN NICOLÁS,50,1,2903
6427010004,GREGORIO DE LAFERRERE,6,BUENOS AIRES,427,LA MATANZA,10,4,0
6427010010,SAN JUSTO,6,BUENOS AIRES,427,LA MATANZA,10,10,1
6434010003,LANUS OESTE,6,BUENOS AIRES,434,LANÚS,10,3,1
6805010005,EL TALAR,6,BUENOS AIRES,805,TIGRE,10,5,1617
6861010009,VILLA MARTELLI,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,9,1
6434010002,LANUS ESTE,6,BUENOS AIRES,434,LANÚS,10,2,0
6686060000,ROJAS,6,BUENOS AIRES,686,ROJAS,60,0,2705
6035010005,GERLI,6,BUENOS AIRES,35,AVELLANEDA,10,5,1824
6270010004,JOSE MARIA EZEIZA,6,BUENOS AIRES,270,EZEIZA,10,4,1802
6260010003,LUIS GUILLON,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,10,3,1842
6490010005,TURDERA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,5,1834
6260010001,CANNING,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,10,1,0
6252010001,BELEN DE ESCOBAR,6,BUENOS AIRES,252,ESCOBAR,10,1,0
6819030000,SIERRA DE LA VENTANA,6,BUENOS AIRES,819,TORNQUIST,30,0,8178
6861010002,FLORIDA,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,2,1638
6042010000,AYACUCHO,6,BUENOS AIRES,42,AYACUCHO,10,0,7150
6420040002,SANTA TERESITA,6,BUENOS AIRES,420,LA COSTA,40,2,0
6497060000,LUJAN,6,BUENOS AIRES,497,LUJÁN,60,0,1
6638040008,PILAR,6,BUENOS AIRES,638,PILAR,40,8,1
6595100000,SIERRA CHICA,6,BUENOS AIRES,595,OLAVARRÍA,100,0,0
6077010000,ARRECIFES,6,BUENOS AIRES,77,ARRECIFES,10,0,1
6280040000,MIRAMAR,6,BUENOS AIRES,280,GENERAL ALVARADO,40,0,0
6749010003,VIRREYES,6,BUENOS AIRES,749,SAN FERNANDO,10,3,1
6028010006,JOSE MARMOL,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,6,1
6441030017,LOS HORNOS,6,BUENOS AIRES,441,LA PLATA,30,17,1
6427010009,RAMOS MEJIA,6,BUENOS AIRES,427,LA MATANZA,10,9,1752
6595070000,OLAVARRIA,6,BUENOS AIRES,595,OLAVARRÍA,70,0,0
6014020000,DE LA GARMA,6,BUENOS AIRES,14,ADOLFO GONZALES CHAVES,20,0,7515
6560010006,TRUJUI,6,BUENOS AIRES,560,MORENO,10,6,1744
6490010007,VILLA FIORITO,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,7,1
6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,1,1834
6427010010,SAN JUSTO,6,BUENOS AIRES,427,LA MATANZA,10,10,0
6648010002,GUERNICA,6,BUENOS AIRES,648,PRESIDENTE PERÓN,10,2,0
6427010009,RAMOS MEJIA,6,BUENOS AIRES,427,LA MATANZA,10,9,1
2005010001,ALMAGRO,2,CABA,5,COMUNA 5,10,1,C1199ABH
6420040002,SANTA TERESITA,6,BUENOS AIRES,420,LA COSTA,40,2,1
6028010001,ADROGUE,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,1,1
6427010007,LOMAS DEL MIRADOR,6,BUENOS AIRES,427,LA MATANZA,10,7,1
6182030000,PUNTA ALTA,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,30,0,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1024
2013010001,BELGRANO,2,CABA,13,COMUNA 13,10,1,C1428BLM
2010010002,MONTE CASTRO,2,CABA,10,COMUNA 10,10,2,1407
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1122AAK
6693020000,ROQUE PEREZ,6,BUENOS AIRES,693,ROQUE PÉREZ,20,0,0
6035010005,GERLI,6,BUENOS AIRES,35,AVELLANEDA,10,5,1869
6329020000,GENERAL LAS HERAS,6,BUENOS AIRES,329,GENERAL LAS HERAS,20,0,1741
6760010003,MUÑIZ,6,BUENOS AIRES,760,SAN MIGUEL,10,3,1
6861010001,CARAPACHAY,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,1,1605
2005010001,ALMAGRO,2,CABA,5,COMUNA 5,10,1,C1185AAT
62042460000,INGENIERO LUIS A. HUERGO,62,RÍO NEGRO,42,GENERAL ROCA,460,0,8334
2011010001,VILLA DEL PARQUE,2,CABA,11,COMUNA 11,10,1,C1419IBE
2011010002,VILLA DEVOTO,2,CABA,11,COMUNA 11,10,2,C1417FOG
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1426AAN
6049040000,CHILLAR,6,BUENOS AIRES,49,AZUL,40,0,7311
6644010003,PINAMAR,6,BUENOS AIRES,644,PINAMAR,10,3,1
6756010006,VILLA ADELINA,6,BUENOS AIRES,756,SAN ISIDRO,10,6,1
6294020000,ASCENSION,6,BUENOS AIRES,294,GENERAL ARENALES,20,0,6003
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1086
6336020000,GENERAL LAVALLE,6,BUENOS AIRES,336,GENERAL LAVALLE,20,0,7103
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1205
2005010001,ALMAGRO,2,CABA,5,COMUNA 5,10,1,C1174ABF
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1425BHR
6434010006,VALENTIN ALSINA,6,BUENOS AIRES,434,LANÚS,10,6,0
6274010003,FLORENCIO VARELA,6,BUENOS AIRES,274,FLORENCIO VARELA,10,3,1
6756010002,BECCAR,6,BUENOS AIRES,756,SAN ISIDRO,10,2,1
6756040,BOULOGNE,6,BUENOS AIRES,756,SAN ISIDRO,40,,1609
6329020000,GENERAL LAS HERAS,6,BUENOS AIRES,329,GENERAL LAS HERAS,20,0,1
6441030024,VILLA ELVIRA,6,BUENOS AIRES,441,LA PLATA,30,24,1
6412010002,JOSE C. PAZ,6,BUENOS AIRES,412,JOSÉ C. PAZ,10,2,1660
6203080000,SANTA MARIA,6,BUENOS AIRES,203,CORONEL SUÁREZ,80,0,7541
6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,1000
2003010001,BALVANERA,2,CABA,3,COMUNA 3,10,1,C1031ABD
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1090
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1116
6294040000,FERRE,6,BUENOS AIRES,294,GENERAL ARENALES,40,0,6027
6875070000,PEDRO LURO,6,BUENOS AIRES,875,VILLARINO,70,0,8148
6539010002,MARIANO ACOSTA,6,BUENOS AIRES,539,MERLO,10,2,1723
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,1024
2003010002,SAN CRISTOBAL,2,CABA,3,COMUNA 3,10,2,C1025ABE
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1426AAH
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1039
6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,2,0
6875050000,MAYOR BURATOVICH,6,BUENOS AIRES,875,VILLARINO,50,0,8146
6553020000,MONTE HERMOSO,6,BUENOS AIRES,553,MONTE HERMOSO,20,0,8153
6840010012,SAENZ PEÑA,6,BUENOS AIRES,840,TRES DE FEBRERO,10,12,1
6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,3,1834
6280040000,MIRAMAR,6,BUENOS AIRES,280,GENERAL ALVARADO,40,0,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1061
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1250
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,C1414DOE
6294050000,GENERAL ARENALES,6,BUENOS AIRES,294,GENERAL ARENALES,50,0,6005
6315010002,GENERAL JUAN MADARIAGA,6,BUENOS AIRES,315,GENERAL JUAN MADARIAGA,10,2,7163
6742030000,SAN CAYETANO,6,BUENOS AIRES,742,SAN CAYETANO,30,0,7521
6581040001,NECOCHEA,6,BUENOS AIRES,581,NECOCHEA,40,1,1
6490010005,TURDERA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,5,1833
6602070000,VILLALONGA,6,BUENOS AIRES,602,PATAGONES,70,0,8512
6805010005,EL TALAR,6,BUENOS AIRES,805,TIGRE,10,5,1111
6568010001,CASTELAR,6,BUENOS AIRES,568,MORÓN,10,1,1792
2015010005,VILLA CRESPO,2,CABA,15,COMUNA 15,10,5,C1414DNN
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1200
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1684
14091140000,LOS COCOS,14,CÓRDOBA,91,PUNILLA,140,0,5182
6035010002,AVELLANEDA,6,BUENOS AIRES,35,AVELLANEDA,10,2,1872
6441030012,JOSE HERNANDEZ,6,BUENOS AIRES,441,LA PLATA,30,12,1901
6840010004,CIUDADELA,6,BUENOS AIRES,840,TRES DE FEBRERO,10,4,1000
6861010006,OLIVOS,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,6,1
6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,1987
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1115AAB
6638050,MANUEL ALBERTI,6,BUENOS AIRES,638,PILAR,50,,1664
6568010002,EL PALOMAR,6,BUENOS AIRES,568,MORÓN,10,2,1685
6833020001,CLAROMECO,6,BUENOS AIRES,833,TRES ARROYOS,20,1,7505
6266040000,LOS CARDALES,6,BUENOS AIRES,266,EXALTACIÓN DE LA CRUZ,40,0,0
6638040009,PRESIDENTE DERQUI,6,BUENOS AIRES,638,PILAR,40,9,1
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1425BNE
6274010002,ESTANISLAO SEVERO ZEBALLOS,6,BUENOS AIRES,274,FLORENCIO VARELA,10,2,0
6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,1,1846
6805010001,BENAVIDEZ,6,BUENOS AIRES,805,TIGRE,10,1,1
6861010001,CARAPACHAY,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,1,1606
6042010000,AYACUCHO,6,BUENOS AIRES,42,AYACUCHO,10,0,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1123
6371030,SAN ANDRÉS,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,30,,1
6756010005,SAN ISIDRO,6,BUENOS AIRES,756,SAN ISIDRO,10,5,1607
6840010008,MARTIN CORONADO,6,BUENOS AIRES,840,TRES DE FEBRERO,10,8,0
6658010007,QUILMES OESTE,6,BUENOS AIRES,658,QUILMES,10,7,1
6819040000,TORNQUIST,6,BUENOS AIRES,819,TORNQUIST,40,0,8160
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1065
2011010003,VILLA GENERAL MITRE,2,CABA,11,COMUNA 11,10,3,C1416ASU
2012010004,VILLA URQUIZA,2,CABA,12,COMUNA 12,10,4,1427
6875030000,HILARIO ASCASUBI,6,BUENOS AIRES,875,VILLARINO,30,0,8142
6763030000,GENERAL ROJO,6,BUENOS AIRES,763,SAN NICOLÁS,30,0,1
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1117
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1093
6408010002,VILLA SANTOS TESEI,6,BUENOS AIRES,408,HURLINGHAM,10,2,1
6420010000,LAS TONINAS,6,BUENOS AIRES,420,LA COSTA,10,0,1
6875040000,JUAN COUSTE,6,BUENOS AIRES,875,VILLARINO,40,0,8136
6266040000,LOS CARDALES,6,BUENOS AIRES,266,EXALTACIÓN DE LA CRUZ,40,0,1
6749010001,SAN FERNANDO,6,BUENOS AIRES,749,SAN FERNANDO,10,1,0
6035010009,WILDE,6,BUENOS AIRES,35,AVELLANEDA,10,9,1
2001010001,CONSTITUCION,2,CABA,1,COMUNA 1,10,1,C1152AAS
2015010005,VILLA CRESPO,2,CABA,15,COMUNA 15,10,5,C1414DRM
6245010002,ENSENADA,6,BUENOS AIRES,245,ENSENADA,10,2,0
6861010007,VICENTE LOPEZ,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,7,1602
6861010002,FLORIDA,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,2,1
6665040000,RAMALLO,6,BUENOS AIRES,665,RAMALLO,40,0,1
6861010006,OLIVOS,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,6,B1636AAV
6560010002,FRANCISCO ALVAREZ,6,BUENOS AIRES,560,MORENO,10,2,1744
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1406GRS
26014040000,EL HOYO,26,CHUBUT,14,CUSHAMEN,40,0,8431
6028010002,BURZACO,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,2,1
6434010002,LANUS ESTE,6,BUENOS AIRES,434,LANÚS,10,2,1016
6412010002,JOSE C. PAZ,6,BUENOS AIRES,412,JOSÉ C. PAZ,10,2,0
2004010002,BOCA,2,CABA,4,COMUNA 4,10,2,C1162ABI
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1406GWO
2004010001,BARRACAS,2,CABA,4,COMUNA 4,10,1,C1291ABR
6420030000,SAN CLEMENTE DEL TUYU,6,BUENOS AIRES,420,LA COSTA,30,0,7105
6638040015,ZELAYA,6,BUENOS AIRES,638,PILAR,40,15,1627
6644010004,VALERIA DEL MAR,6,BUENOS AIRES,644,PINAMAR,10,4,7167
6840020,PABLO PODESTÁ,6,BUENOS AIRES,840,TRES DE FEBRERO,20,,1
6203050000,HUANGUELEN,6,BUENOS AIRES,203,CORONEL SUÁREZ,50,0,1
6274010005,INGENIERO JUAN ALLAN,6,BUENOS AIRES,274,FLORENCIO VARELA,10,5,1891
6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,0
6427010015,VIRREY DEL PINO,6,BUENOS AIRES,427,LA MATANZA,10,15,0
6427010009,RAMOS MEJIA,6,BUENOS AIRES,427,LA MATANZA,10,9,0
6490010004,TEMPERLEY,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,4,0
6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,3,1828
6760010004,SAN MIGUEL,6,BUENOS AIRES,760,SAN MIGUEL,10,4,8185
6568010003,HAEDO,6,BUENOS AIRES,568,MORÓN,10,3,0
6763010000,CONESA,6,BUENOS AIRES,763,SAN NICOLÁS,10,0,0
22007010000,CONCEPCION DEL BERMEJO,22,CHACO,7,ALMIRANTE BROWN,10,0,3708
22063030000,EL SAUZALITO,22,CHACO,63,GENERAL GÜEMES,30,0,3705
22049010000,CORZUELA,22,CHACO,49,GENERAL BELGRANO,10,0,3718
2009010002,MATADEROS,2,CABA,9,COMUNA 9,10,2,C1440AAZ
2009010002,MATADEROS,2,CABA,9,COMUNA 9,10,2,C1440AAD
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,C1079ABC
2001010004,RETIRO,2,CABA,1,COMUNA 1,10,4,C1054AAE
6756010001,ACASSUSO,6,BUENOS AIRES,756,SAN ISIDRO,10,1,1641
6840010014,VILLA BOSCH (EST. JUAN MARIA BOSCH),6,BUENOS AIRES,840,TRES DE FEBRERO,10,14,1682
6539010003,MERLO,6,BUENOS AIRES,539,MERLO,10,3,1761
6420020003,MAR DE AJO,6,BUENOS AIRES,420,LA COSTA,20,3,1000
6553020000,MONTE HERMOSO,6,BUENOS AIRES,553,MONTE HERMOSO,20,0,1
6756040,BOULOGNE,6,BUENOS AIRES,756,SAN ISIDRO,40,,1
6028010001,ADROGUE,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,1,1847
6413040000,FORTIN TIBURCIO,6,BUENOS AIRES,413,JUNÍN,40,0,6001
6861010002,FLORIDA,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,2,0
6728020,CUCULLÚ,6,BUENOS AIRES,728,SAN ANDRÉS DE GILES,20,,0
6420040001,MAR DEL TUYU,6,BUENOS AIRES,420,LA COSTA,40,1,7108
6700070000,SAAVEDRA,6,BUENOS AIRES,700,SAAVEDRA,70,0,8174
6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,1,0
6203080000,SANTA MARIA,6,BUENOS AIRES,203,CORONEL SUÁREZ,80,0,1663
6805010009,RINCON DE MILBERG,6,BUENOS AIRES,805,TIGRE,10,9,0
6147030000,CARLOS CASARES,6,BUENOS AIRES,147,CARLOS CASARES,30,0,0
6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,3,0
6091010001,BERAZATEGUI,6,BUENOS AIRES,91,BERAZATEGUI,10,1,0
6270010004,JOSE MARIA EZEIZA,6,BUENOS AIRES,270,EZEIZA,10,4,1
6427010001,ALDO BONZI,6,BUENOS AIRES,427,LA MATANZA,10,1,0
6119050000,CORONEL BRANDSEN,6,BUENOS AIRES,119,BRANDSEN,50,0,0
62007090000,VIEDMA,62,RÍO NEGRO,7,ADOLFO ALSINA,90,0,8500
62042400000,CIPOLLETTI,62,RÍO NEGRO,42,GENERAL ROCA,400,0,8324
6441030009,CITY BELL,6,BUENOS AIRES,441,LA PLATA,30,9,1
6098010011,VILLA PROGRESO,6,BUENOS AIRES,98,BERISSO,10,11,1
6833030000,COPETONAS,6,BUENOS AIRES,833,TRES ARROYOS,30,0,1
6714060000,SALTO,6,BUENOS AIRES,714,SALTO,60,0,1
6861010009,VILLA MARTELLI,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,9,1603
6763010000,CONESA,6,BUENOS AIRES,763,SAN NICOLÁS,10,0,2907
6568010001,CASTELAR,6,BUENOS AIRES,568,MORÓN,10,1,0
6420010000,LAS TONINAS,6,BUENOS AIRES,420,LA COSTA,10,0,0
6427010010,SAN JUSTO,6,BUENOS AIRES,427,LA MATANZA,10,10,7118
6469090000,PASTEUR,6,BUENOS AIRES,469,LINCOLN,90,0,0
6399020000,CASBAS,6,BUENOS AIRES,399,GUAMINÍ,20,0,0
6322020000,LA COLINA,6,BUENOS AIRES,322,GENERAL LA MADRID,20,0,7406
6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,1,1842
6274010003,FLORENCIO VARELA,6,BUENOS AIRES,274,FLORENCIO VARELA,10,3,0
6568010004,MORON,6,BUENOS AIRES,568,MORÓN,10,4,1706
6028010003,CLAYPOLE,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,3,0
6875030000,HILARIO ASCASUBI,6,BUENOS AIRES,875,VILLARINO,30,0,0
6819070000,VILLA VENTANA,6,BUENOS AIRES,819,TORNQUIST,70,0,8160
6084010000,BARKER,6,BUENOS AIRES,84,BENITO JUÁREZ,10,0,0
6833080000,SAN FRANCISCO DE BELLOCQ,6,BUENOS AIRES,833,TRES ARROYOS,80,0,0
2015010004,PATERNAL,2,CABA,15,COMUNA 15,10,4,C1427BCM
2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,C1406DOA
6091010006,JUAN MARIA GUTIERREZ,6,BUENOS AIRES,91,BERAZATEGUI,10,6,1890
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1173
