localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,cp,domicilio,longitud,latitud
2015010005,VILLA CRESPO,2,CABA,15,COMUNA 15,10,5,1414,Juan Ramírez de Velazco 603,-58.4374968,-34.5975049
2010010006,VILLA REAL,2,CABA,10,COMUNA 10,10,6,C1417COS,LOPE DE VEGA 2284,-58.5176288,-34.6197256
2012010004,VILLA URQUIZA,2,CABA,12,COMUNA 12,10,4,C1430BQT,Avenida Olazabal 4012,-58.474788,-34.5700366
2012010002,SAAVEDRA,2,CABA,12,COMUNA 12,10,2,C1430CHM,Besares 4099,-58.4870961,-34.5522478
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1110,Pres. Luis Sáenz Pena 480,-58.3874736,-34.6144325
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1428,Avenida Cabildo 2433,-58.4593536,-34.5589269
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1429,AV. DEL LIBERTADOR 8322,-58.46486092,-34.53936877
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1428,CABILDO 2676,-58.4611412,-34.5570439
26035030000,ESQUEL,26,CHUBUT,35,FUTALEUFÚ,30,0,9200,Holdrich 3,-71.304062,-42.9113615
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1426,Cramer 1180,-58.4517431,-34.5716485
22021010000,PRESIDENCIA ROQUE SAENZ PENA,22,CHACO,21,COMANDANTE FERNÁNDEZ,10,0,3700,SAN MARTIN 202,-60.4421854,-26.79124507
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1405,Avenida Dr. Honorio Pueyrredón 801,-58.4429655,-34.6108837
2010010002,MONTE CASTRO,2,CABA,10,COMUNA 10,10,2,1000,ALVAREZ JONTE 4886,-58.5067547,-34.6202798
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Roberto Payró,-64.1760712,-31.3525505
26035030000,ESQUEL,26,CHUBUT,35,FUTALEUFÚ,30,0,9200,25 de Mayo 517,-71.3197556,-42.9148819
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1424,DIRECTORIO 701,-58.437171,-34.6284855
74056150000,SAN LUIS,74,SAN LUIS,56,LA CAPITAL,150,0,5700,BARRIO 164 VIVIENDAS - MANZANA 456 - CASA 27,-66.30081654,-33.28115794
62021030000,EL BOLSON,62,RÍO NEGRO,21,BARILOCHE,30,0,7106,AVENIDA BELGRANO  S/Nº,-71.3161379,-41.1355449
22098030000,VILLA ANGELA,22,CHACO,98,MAYOR LUIS J. FONTANA,30,0,3540,MAIPU 1161,-60.726163,-27.5715327
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1425,SANTA FE 4800,-58.4274036,-34.5779246
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1427,Combatientes de Malvinas 3150,-58.4724668,-34.5843266
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1126,PACHECO DE MELO 1899,-58.3938971,-34.591783
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1417,Avenida Nazca 2746,-58.4875578,-34.6042192
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1079,Avenida Entre Ríos 196,-58.391795,-34.611445
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1059,Avenida Santa Fe 1299,-58.3857138,-34.5956527
2015010004,PATERNAL,2,CABA,15,COMUNA 15,10,4,C1416CES,ESPINOSA 2005,-58.4596705,-34.6026639
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1103,Humberto Primo 434,-58.45001221,-34.59930238
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Avenida Santa Ana 5430,-64.2572128,-31.4115803
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,SAN JERONIMO 414,-64.179099,-31.4188125
26021030011,BARRIO PROSPERO PALAZZO,26,CHUBUT,21,ESCALANTE,30,11,9000,Escribano Rocío Ortiz 68,-67.4647404,-45.7947192
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1016AAD,Guido 1602,-58.3879506,-34.5916476
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1406,NECOCHEA 799,-58.3600682,-34.6310523
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1054,Avenida Córdoba 876,-58.3793572,-34.598977
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1406,Varela 999,-58.45757,-34.6404618
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1407,ALVAREZ JONTE 3873,-58.4953251,-34.6142395
22098010000,CORONEL DU GRATY,22,CHACO,98,MAYOR LUIS J. FONTANA,10,0,3541,ALBERDI N° 402,-61.28371239,-27.32547227
22098010000,CORONEL DU GRATY,22,CHACO,98,MAYOR LUIS J. FONTANA,10,0,3541,CALLE AVELLANEDA N° 138,-60.90631485,-27.68170394
22098010000,CORONEL DU GRATY,22,CHACO,98,MAYOR LUIS J. FONTANA,10,0,3541,ALBERDI N° 31,-60.9084177,-27.68153292
22063060000,JUAN JOSE CASTELLI,22,CHACO,63,GENERAL GÜEMES,60,0,3705,SARMIENTO 985,-60.62024117,-25.95071314
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1407,Avenida Eva Perón 4894,-58.4786283,-34.6577112
22063060000,JUAN JOSE CASTELLI,22,CHACO,63,GENERAL GÜEMES,60,0,3705,SALTA 546,-60.63448906,-25.94700861
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1034,Avenida Rivadavia 2463,-58.4014705,-34.6098467
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,C1425BQF,RAUL SCALABRINI ORTIZ 2199,-58.4194712,-34.5873691
14049050000,DEAN FUNES,14,CÓRDOBA,49,ISCHILÍN,50,0,5200,Avenida Hipólito Yrigoyen 1,-64.189094,-31.4201674
14042170000,VILLA MARIA,14,CÓRDOBA,42,GENERAL SAN MARTÍN,170,0,5900,Catamarca 1376,-64.1658523,-31.4113927
2013010001,BELGRANO,2,CABA,13,COMUNA 13,10,1,C1430BXB,La Pampa 3400,-58.4641133,-34.5706279
14084010000,GENERAL LEVALLE,14,CÓRDOBA,84,PRESIDENTE ROQUE SÁENZ PEÑA,10,0,6132,Dr. Alfredo Bruno 635,-63.9231011,-34.0122236
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1406,Varela 794,-58.4596144,-34.6385332
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1998,Avenida Boedo 937,-58.4161717,-34.6246885
2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,C1425DKT,LAS HERAS 3299,-58.4071756,-34.583168
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1080,Avenida Entre Ríos 1177,-58.391526,-34.6224814
22105010000,LAS BREÑAS,22,CHACO,105,9 DE JULIO,10,0,3722,SAN MARTIN 972,-61.08149529,-27.09015428
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1416,GAONA 2488,-58.4617032,-34.6147525
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1428,Conesa 2239,-58.4634109,-34.5640311
2014010001,PALERMO,2,CABA,14,COMUNA 14,10,1,1425,Fray Justo Santamaría de Oro 3018,-58.4199273,-34.5739521
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1083,Saavedra 172,-58.4032313,-34.6119356
22105010000,LAS BREÑAS,22,CHACO,105,9 DE JULIO,10,0,3722,SARMIENTO 602,-61.08368397,-27.08475421
6861010006,OLIVOS,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,6,1636,GOBERNADOR UGARTE 3311,-58.5096894,-34.5230237
6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,3,7600,25 DE MAYO 3611,-57.55654132,-37.99211017
6805010003,DON TORCUATO ESTE,6,BUENOS AIRES,805,TIGRE,10,3,1,TRIUNVIRATO 1875,-58.61296807,-34.49069711
6760010004,SAN MIGUEL,6,BUENOS AIRES,760,SAN MIGUEL,10,4,1663,Av. Balbin 1181,,
6861010005,MUNRO,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,5,1605,AVENIDA  VELEZ SARFIELD 4653,,
42133060000,INGENIERO LUIGGI,42,LA PAMPA,133,REALICÓ,60,0,6205,AVENIDA SAN MARTIN Y RIVADAVIA S/Nº,,
2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,C1055ABH,Viamonte 1734,-58.3918874,-34.6007793
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1204,Avenida Rivadavia 3823,-58.4200223,-34.6111801
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1425,República Árabe Siria,-58.4135857,-34.5807991
2001010004,RETIRO,2,CABA,1,COMUNA 1,10,4,C1007ABK,PARAGUAY 797,-58.378333,-34.5976464
2010010006,VILLA REAL,2,CABA,10,COMUNA 10,10,6,C1408CPO,Irigoyen 1989,-58.5238256,-34.6227198
14098170000,LAS HIGUERAS,14,CÓRDOBA,98,RÍO CUARTO,170,0,5805,Avenida Hipólito Yrigoyen 461,-64.1862299,-31.426037
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Avenida Tomás de Irobi 530,-64.195695,-31.3642588
14042180000,VILLA NUEVA,14,CÓRDOBA,42,GENERAL SAN MARTÍN,180,0,5903,Belgrano 998,-63.53668213,-32.64400045
26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,9100,Italia 156,-65.3036782,-43.2517846
26035030000,ESQUEL,26,CHUBUT,35,FUTALEUFÚ,30,0,9200,Alvear 978,-71.3225251,-42.9128931
26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,9000,Avenida Hipólito Yrigoyen 1017,-67.4874043,-45.8674765
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Mariano Fragueiro 3647,-64.18373417,-31.37254095
6826050000,TRENQUE LAUQUEN,6,BUENOS AIRES,826,TRENQUE LAUQUEN,50,0,6400,WILDE 55,-62.73867972,-35.96650731
6224010000,CHIVILCOY,6,BUENOS AIRES,224,CHIVILCOY,10,0,6620,AVENIDA  VILLARINO 399,-60.0253287,-34.90233782
6084020000,BENITO JUAREZ,6,BUENOS AIRES,84,BENITO JUÁREZ,20,0,7020,Avenida Alsina 148,-59.8021374,-37.6755255
6469080000,LINCOLN,6,BUENOS AIRES,469,LINCOLN,80,0,6070,PUEYRREDON 701,,
6861010006,OLIVOS,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,6,1636,CORRIENTES 671,-58.48118054,-34.50916732
6658010001,BERNAL,6,BUENOS AIRES,658,QUILMES,10,1,0,MONTEVIDEO 1573,-58.3093811,-34.7200394
6413050000,JUNIN,6,BUENOS AIRES,413,JUNÍN,50,0,6000,villegas 218,-60.94757527,-34.60008901
6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,1,1828,ALEM 1448,,
6497100,ESTACION JAUREGUI VILLA FLANDRIA,6,BUENOS AIRES,497,LUJÁN,100,,6706,TROPERO MOREIRA 680,,
6182020000,BALNEARIO PEHUEN CO,6,BUENOS AIRES,182,CORONEL DE MARINA L. ROSALES,20,0,8109,BROWN 151,,
6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,3,1,CATAMARCA 3201,-57.56155073,-38.00894073
6791050000,TANDIL,6,BUENOS AIRES,791,TANDIL,50,0,7000,AVENIDA  FALUCHO 701,-59.1126754,-37.3255652
6441030023,VILLA ELISA,6,BUENOS AIRES,441,LA PLATA,30,23,1894,GRAL.BELGRANO K14300,-58.07356232,-34.8524555
6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,2,2900,FRANCIA 250,-60.22247283,-33.32615024
6770050000,SAN PEDRO,6,BUENOS AIRES,770,SAN PEDRO,50,0,2930,MITRE 3190,,
6490010001,BANFIELD,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,1,1828,BRITO 1402,,
6056010001,BAHIA BLANCA,6,BUENOS AIRES,56,BAHÍA BLANCA,10,1,1,O HIGGINS 102,-62.26834779,-38.7216304
6679030000,GONZALEZ MORENO,6,BUENOS AIRES,679,RIVADAVIA,30,0,6239,Av Bargero y 25 de Mayo 398,,
6539010003,MERLO,6,BUENOS AIRES,539,MERLO,10,3,1,AVENIDA DEL CORTIJO 1559,-58.65232652,-34.69873535
6568010004,MORON,6,BUENOS AIRES,568,MORÓN,10,4,1708,PIERRESTEGUI 2698,-58.6412873,-34.7052086
6412010002,JOSE C. PAZ,6,BUENOS AIRES,412,JOSÉ C. PAZ,10,2,1,MUÃZ 4707,,
6770050000,SAN PEDRO,6,BUENOS AIRES,770,SAN PEDRO,50,0,2930,S.MARTIN Y SARMIENTO,,
6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,1900,CALLE 25 Y 35 145,,
6427010014,VILLA LUZURIAGA,6,BUENOS AIRES,427,LA MATANZA,10,14,1,LA PORTEÃ 933,-58.60245234,-34.68009625
6427030,VILLA INSUPERABLE,6,BUENOS AIRES,427,LA MATANZA,30,,1752,OLLEROS 335,,
14182060000,BELL VILLE,14,CÓRDOBA,182,UNIÓN,60,0,2550,Avenida Hipólito Yrigoyen 495,-64.1858491,-31.4267608
14161110000,OLIVA,14,CÓRDOBA,161,TERCERO ARRIBA,110,0,5980,Belgrano 1,-63.5683172,-32.040076
14063090000,CORRAL DE BUSTOS,14,CÓRDOBA,63,MARCOS JUÁREZ,90,0,2645,Italia 923,-64.2033523,-31.3895959
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Sarmiento 1604,-64.1634573,-31.4095767
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1045,Avenida Corrientes 1820,-58.3925659,-34.6044895
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1042,AVENIDA CORRIENTES 1499,-58.3878627,-34.6040757
2012010004,VILLA URQUIZA,2,CABA,12,COMUNA 12,10,4,C1431AEZ,Iberá 5850,-58.4997517,-34.5718852
2011010001,VILLA DEL PARQUE,2,CABA,11,COMUNA 11,10,1,C1417GMM,Avenida Nazca 2602,-58.4862103,-34.6057466
14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,5000,Achaval Rodríguez 200,-64.1909646,-31.4246212
14140360000,SAN FRANCISCO,14,CÓRDOBA,140,SAN JUSTO,360,0,2400,Rosario de Santa Fe 2972,-64.1465774,-31.4103701
62021060000,SAN CARLOS DE BARILOCHE,62,RÍO NEGRO,21,BARILOCHE,60,0,8400,Onelli 377,-71.2974416,-41.136767
62021060000,SAN CARLOS DE BARILOCHE,62,RÍO NEGRO,21,BARILOCHE,60,0,8400,Avenida Exequiel Bustillo,-71.405365,-41.1163483
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1425,Avenida Santa Fe 3350,-58.4123444,-34.5875345
6056010001,BAHIA BLANCA,6,BUENOS AIRES,56,BAHÍA BLANCA,10,1,8000,San Martín 117,-62.2635878,-38.7180054
6749010001,SAN FERNANDO,6,BUENOS AIRES,749,SAN FERNANDO,10,1,1646,CONSTITUCION 1286,-58.5550763,-34.4422208
6434010002,LANUS ESTE,6,BUENOS AIRES,434,LANÚS,10,2,1,ANATOLE FRANCE 1934,-58.38879693,-34.70799729
6560010004,MORENO,6,BUENOS AIRES,560,MORENO,10,4,1744,MARTINEZ MELO 87,,
6539010003,MERLO,6,BUENOS AIRES,539,MERLO,10,3,1722,PRESIDENTE CAMPORA 2289,,
6035010009,WILDE,6,BUENOS AIRES,35,AVELLANEDA,10,9,1875,AVENIDA  FABIAN ONSARI 56,,
6568010002,EL PALOMAR,6,BUENOS AIRES,568,MORÓN,10,2,1684,MISIONES 6578,-58.59380933,-34.6052706
6882050000,ZARATE,6,BUENOS AIRES,882,ZÁRATE,50,0,1,MATHEU 1105,,
6413050000,JUNIN,6,BUENOS AIRES,413,JUNÍN,50,0,6000,RIVADAVIA 117,-60.94736086,-34.59128947
6049020000,AZUL,6,BUENOS AIRES,49,AZUL,20,0,7300,San Martín 399,-59.8641651,-36.7774901
6826050000,TRENQUE LAUQUEN,6,BUENOS AIRES,826,TRENQUE LAUQUEN,50,0,6400,INGENIERO FOSTER 735,,
6756010005,SAN ISIDRO,6,BUENOS AIRES,756,SAN ISIDRO,10,5,1642,AVENIDA ANDRES ROLON 138,-58.5283822,-34.4806283
6756030,MARTÍNEZ,6,BUENOS AIRES,756,SAN ISIDRO,30,,1,AVENIDA  SANTA FE 1399,,
6007080000,RIVERA,6,BUENOS AIRES,7,ADOLFO ALSINA,80,0,6343,PUEYRREDON E ITALIA,-63.33709226,-36.80091912
6427010010,SAN JUSTO,6,BUENOS AIRES,427,LA MATANZA,10,10,1754,AVENIDA  B. G. JUAN MANUEL DE ROSAS 5423,,
6655050000,VERONICA,6,BUENOS AIRES,655,PUNTA INDIO,50,0,1917,30 1568,,
6532020000,MERCEDES,6,BUENOS AIRES,532,MERCEDES,20,0,6600,CALLE 32 863,,
6035010005,GERLI,6,BUENOS AIRES,35,AVELLANEDA,10,5,1870,Coronel Lacarra 1702,-58.3745971,-34.6853484
6028010002,BURZACO,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,2,1852,Avenida Tomás Espora 4185,-58.3836101,-34.8359779
6252010001,BELEN DE ESCOBAR,6,BUENOS AIRES,252,ESCOBAR,10,1,1625,25 DE MAYO 1038,-58.79445917,-34.3528051
6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,1900,DIAGONAL 80 717,-57.94892358,-34.9082845
6399040000,GUAMINI,6,BUENOS AIRES,399,GUAMINÍ,40,0,6435,ZUBILLAGA 198,-62.41932388,-37.01455574
6028010011,SAN FRANCISCO SOLANO,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,11,1881,Av. Mosconi 5123,-58.28225473,-34.77234539
6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,1878,Av. Mosconi 1001,-58.29774971,-34.73937679
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1407,Avenida Rivadavia 8784,-58.4874814,-34.6352089
2015010005,VILLA CRESPO,2,CABA,15,COMUNA 15,10,5,C1414DEJ,Serrano N° 472,-58.44307662,-34.59517939
14140360000,SAN FRANCISCO,14,CÓRDOBA,140,SAN JUSTO,360,0,2400,Iturraspe 1340,-62.0809596,-31.4292529
14007310000,VILLA GENERAL BELGRANO,14,CÓRDOBA,7,CALAMUCHITA,310,0,5194,Las Magnolias 406,-64.5059688,-31.4569823
62021060000,SAN CARLOS DE BARILOCHE,62,RÍO NEGRO,21,BARILOCHE,60,0,8400,Avenida Angel Gallardo 218,-71.3073884,-41.1370488
62021060000,SAN CARLOS DE BARILOCHE,62,RÍO NEGRO,21,BARILOCHE,60,0,8400,Onelli 1509,-71.2994559,-41.1474902
26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,9100,Avenida Hipólito Yrigoyen 1502,-65.2938101,-43.2618762
26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,9100,Maipú 683,-65.3044214,-43.2636125
6805010003,DON TORCUATO ESTE,6,BUENOS AIRES,805,TIGRE,10,3,1,RIOBAMBA 2318,-58.61489892,-34.49796477
26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,9000,Avenida Polonia 2011,-67.5430693,-45.8629267
26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,9000,Figueroa Alcorta 561,-67.510629,-45.8731892
26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,9000,Capital Garcia 192 Prospero Palazzo,-67.4662829,-45.7946975
6035010009,WILDE,6,BUENOS AIRES,35,AVELLANEDA,10,9,1875,Avenida Bartolomé Mitre 5850,-58.3224785,-34.700264
6277020000,FLORENTINO AMEGHINO,6,BUENOS AIRES,277,FLORENTINO AMEGHINO,20,0,6064,CALLE 3 321,-62.47064127,-34.84819705
6217010001,CHASCOMUS,6,BUENOS AIRES,217,CHASCOMÚS,10,1,7130,LIBRES DEL SUR 946,-58.01680331,-35.55958921
6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,1879,AVENIDA 12 DE OCTUBRE 2666,,
6532020000,MERCEDES,6,BUENOS AIRES,532,MERCEDES,20,0,6600,CALLE 11 3149,,
6756010005,SAN ISIDRO,6,BUENOS AIRES,756,SAN ISIDRO,10,5,1642,J B DE LA SALLE 653,,
6035010002,AVELLANEDA,6,BUENOS AIRES,35,AVELLANEDA,10,2,1870,12 DE OCTUBRE 601,-58.35422596,-34.65916528
6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,3,1,AVENIDA ESTRADA 5610,,
6847020000,TRES LOMAS,6,BUENOS AIRES,847,TRES LOMAS,20,0,6409,REG. 3 CABALLERIA Y STO. CABRAL 700,,
6371020,JOSÉ LEÓN SUAREZ,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,20,,1655,ARTIGAS 6630,-58.57348836,-34.54116895
6658010007,QUILMES OESTE,6,BUENOS AIRES,658,QUILMES,10,7,1879,CNO GRAL BELGRANO 2467,,
6497060000,LUJAN,6,BUENOS AIRES,497,LUJÁN,60,0,6700,GUEMES 1202,-58.69277712,-34.43334369
6749010003,VIRREYES,6,BUENOS AIRES,749,SAN FERNANDO,10,3,1644,RUCCI 2581,-58.5682808,-34.46273141
6490010002,LLAVALLOL,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,2,1836,WILDE 1102,-58.42883678,-34.81406688
6763050002,SAN NICOLAS DE LOS ARROYOS,6,BUENOS AIRES,763,SAN NICOLÁS,50,2,2900,AV FALCON 651,-60.22029461,-33.3459335
6266060002,PARADA ROBLES,6,BUENOS AIRES,266,EXALTACIÓN DE LA CRUZ,60,2,0,LOS PARAISOS KM 21880,,
6497060002,CORTINES,6,BUENOS AIRES,497,LUJÁN,60,2,6712,MOSCONI 912,,
6126030000,CAMPANA,6,BUENOS AIRES,126,CAMPANA,30,0,2804,AMEGHINO 825,,
6756010003,BOULOGNE SUR MER,6,BUENOS AIRES,756,SAN ISIDRO,10,3,1609,IRIGOYEN 601,-58.57280675,-34.50430021
6126030000,CAMPANA,6,BUENOS AIRES,126,CAMPANA,30,0,2804,LAVALLE 515,,
6056010001,BAHIA BLANCA,6,BUENOS AIRES,56,BAHÍA BLANCA,10,1,8000,ROSARIO 1953,,
6091010002,BERAZATEGUI OESTE,6,BUENOS AIRES,91,BERAZATEGUI,10,2,1884,AVENIDA 7 ESQUINA 112 N 1198,,
6412010003,TORTUGUITAS,6,BUENOS AIRES,412,JOSÉ C. PAZ,10,3,1,BELGRANO 259,-58.90557764,-34.47733404
6427010014,VILLA LUZURIAGA,6,BUENOS AIRES,427,LA MATANZA,10,14,1753,BERMUDEZ 2876,-58.5845564,-34.6653834
6882050000,ZARATE,6,BUENOS AIRES,882,ZÁRATE,50,0,2800,JUSTA LIMA 701,,
6385030000,LOS TOLDOS,6,BUENOS AIRES,385,GENERAL VIAMONTE,30,0,6015,IGNACIO COLIQUEO 70,,
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1009,Carlos Pellegrini 559,-58.3810507,-34.6018438
2004010004,PARQUE PATRICIOS,2,CABA,4,COMUNA 4,10,4,C1256ABA,Avenida Juan de Garay 3101,-58.4083842,-34.6295062
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1050,Tucumán 1399,-58.3866791,-34.6016344
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1429,Cramer 2983,-58.4678994,-34.5570536
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1424,Avenida Rivadavia 5415,-58.4416987,-34.6206038
14133200000,VILLA DOLORES,14,CÓRDOBA,133,SAN JAVIER,200,0,5870,Avenida Hipólito Yrigoyen 200,-64.1877587,-31.4230685
14021140000,JESUS MARIA,14,CÓRDOBA,21,COLÓN,140,0,5220,Miguel Juárez,-64.4978141,-31.4200027
62021060000,SAN CARLOS DE BARILOCHE,62,RÍO NEGRO,21,BARILOCHE,60,0,8400,Mitre 379,-71.304485,-41.1341021
2000010000,CIUDAD DE BUENOS AIRES,2,CABA,0,COMUNA 1,10,0,1405,Avenida Díaz Vélez 4790,-58.4339563,-34.6087531
26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0,9120,25 de Mayo 272,-65.0345065,-42.7668093
26035030000,ESQUEL,26,CHUBUT,35,FUTALEUFÚ,30,0,9200,25 de Mayo 543,-71.3200294,-42.9146839
26035030000,ESQUEL,26,CHUBUT,35,FUTALEUFÚ,30,0,9200,Rivadavia 899,-71.3216791,-42.9150488
26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,9000,La Cautiva 1198,-67.5275602,-45.8622547
26021030019,KM. 5 - PRESIDENTE ORTIZ,26,CHUBUT,21,ESCALANTE,30,19,9000,Avenida José Ingenieros 125,-67.4571605,-45.8174755
26042030000,GAIMAN,26,CHUBUT,42,GAIMAN,30,0,9105,Avenida Eugenio Tello 499,-65.4936066,-43.2900543
6175010000,COLON,6,BUENOS AIRES,175,COLÓN,10,0,2720,CALLE 46 545,-61.10859633,-33.89856493
6770050000,SAN PEDRO,6,BUENOS AIRES,770,SAN PEDRO,50,0,2930,BELGRANO 1500,,
6427010009,RAMOS MEJIA,6,BUENOS AIRES,427,LA MATANZA,10,9,1704,BARTOLOME MITRE 71,-58.563374,-34.641629
6371040,VILLA PIAGGIO,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,40,,1650,BELGRANO 3202,-58.5329187,-34.5740158
6462020000,EL DORADO,6,BUENOS AIRES,462,LEANDRO N. ALEM,20,0,1,AVENIDA  SAN MARTIN 855,,
6427010010,SAN JUSTO,6,BUENOS AIRES,427,LA MATANZA,10,10,1754,PERU 2538,-58.56018148,-34.67964134
6077010000,ARRECIFES,6,BUENOS AIRES,77,ARRECIFES,10,0,2740,RICARDO GUTIERREZ 426,-60.10646549,-34.06479896
6638040008,PILAR,6,BUENOS AIRES,638,PILAR,40,8,1629,11 DE SEPTIEMBRE (EX EVA PERON) 995,-58.91585258,-34.46177415
6420020003,MAR DE AJO,6,BUENOS AIRES,420,LA COSTA,20,3,7109,AVENIDA  DEL LIBERTADOR 582,,
6490010002,LLAVALLOL,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,2,1836,ANTARTIDA ARGENTINA 2726,-58.4360152,-34.8036987
6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,1878,Av. Mosconi 2599,-58.32162334,-34.71755408
6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,3,7600,AVENIDA  LURO 4102,-57.56136713,-37.9909636
